teamid;most_common_system;time_system;Use%;last_coach;mean_Use%;std_Use%;num_games_played;num_formations_played;stat_def;time_def;Use%_def;stat_med;time_med;Use%_med;stat_mp;time_mp;Use%_mp;stat_ata;time_ata;Use%_ata;Use%_ata_k1;Use%_ata_k2;Use%_ata_k3;Use%_def_k3;Use%_def_k4;Use%_def_k5;Use%_med_k2;Use%_med_k3;Use%_med_k4;Use%_med_k5;Use%_mp_k0;Use%_mp_k1;Use%_mp_k2;Use%_mp_k3;time_ata_k1;time_ata_k2;time_ata_k3;time_def_k3;time_def_k4;time_def_k5;time_med_k2;time_med_k3;time_med_k4;time_med_k5;time_mp_k0;time_mp_k1;time_mp_k2;time_mp_k3;time_def_k0;Use%_def_k0;time_med_k1;Use%_med_k1;Use%_mp_k4;time_mp_k4
511;4-2-3-1;990;33,33;Mark McGhee;33,33;0,0;11;8;4;2160;72,73;2;990;33,33;3;990;33,33;1;990;33,33;33,33;9,09;30,3;9,09;72,73;18,18;33,33;42,42;12,12;9,09;60,61;0,0;3,03;33,33;990,0;270,0;900,0;270,0;2160,0;540,0;990,0;1260,0;360,0;270,0;1800,0;0,0;90,0;990,0;0;0;90,0;3,03;3,03;90,0
903;4-2-3-1;810;27,27;Shaun Maloney;27,27;0,0;9;8;4;1080;36,36;2;810;27,27;3;810;27,27;1;810;27,27;27,27;21,21;6,06;60,61;36,36;3,03;27,27;6,06;45,45;21,21;36,36;24,24;12,12;27,27;810,0;630,0;180,0;1800,0;1080,0;90,0;810,0;180,0;1350,0;630,0;1080,0;720,0;360,0;810,0;0;0;0,0;0,0;0,0;0,0
2578;3-5-2;1800;60,61;Callum Davidson;60,61;0,0;20;5;3;2880;96,97;5;1800;60,61;0;1980;66,67;2;1800;60,61;24,24;60,61;3,03;96,97;0,0;3,03;0,0;0,0;39,39;60,61;66,67;9,09;24,24;0,0;720,0;1800,0;90,0;2880,0;0,0;90,0;0,0;0,0;1170,0;1800,0;1980,0;270,0;720,0;0,0;0;0;0,0;0,0;0,0;0,0
1241;4-3-3;1620;54,55;David Martindale;54,55;0,0;18;8;4;2700;90,91;3;1620;54,55;0;1980;66,67;3;1620;54,55;21,21;6,06;54,55;6,06;90,91;3,03;21,21;54,55;12,12;3,03;66,67;0,0;3,03;21,21;630,0;180,0;1620,0;180,0;2700,0;90,0;630,0;1620,0;360,0;90,0;1980,0;0,0;90,0;630,0;0;0;270,0;9,09;9,09;270,0
43;3-4-3;1800;60,61;Robbie Neilson;60,61;0,0;20;5;3;2160;72,73;4;2340;78,79;0;1980;66,67;3;1800;60,61;21,21;9,09;60,61;72,73;21,21;6,06;21,21;0,0;78,79;0,0;66,67;9,09;3,03;21,21;630,0;270,0;1800,0;2160,0;630,0;180,0;630,0;0,0;2340,0;0,0;1980,0;270,0;90,0;630,0;0;0;0,0;0,0;0,0;0,0
371;4-2-3-1;1620;54,55;Ange Postecoglou;54,55;0,0;18;3;4;2970;100,0;2;1620;54,55;3;1620;54,55;1;1620;54,55;54,55;3,03;42,42;0,0;100,0;0,0;54,55;45,45;0,0;0,0;42,42;3,03;0,0;54,55;1620,0;90,0;1260,0;0,0;2970,0;0,0;1620,0;1350,0;0,0;0,0;1260,0;90,0;0,0;1620,0;0;0;0,0;0,0;0,0;0,0
124;4-3-3;2340;78,79;Giovanni van Bronckhorst;78,78999999999999;0,0;26;2;4;2970;100,0;3;2340;78,79;0;2340;78,79;3;2340;78,79;21,21;0,0;78,79;0,0;100,0;0,0;21,21;78,79;0,0;0,0;78,79;0,0;0,0;21,21;630,0;0,0;2340,0;0,0;2970,0;0,0;630,0;2340,0;0,0;0,0;2340,0;0,0;0,0;630,0;0;0;0,0;0,0;0,0;0,0
1519;4-3-3;1170;39,39;Tam Courts;39,39;0,0;13;8;4;1980;66,67;3;1170;39,39;0;2250;75,76;3;1170;39,39;6,06;18,18;39,39;30,3;66,67;3,03;0,0;39,39;45,45;15,15;75,76;24,24;0,0;0,0;180,0;540,0;1170,0;900,0;1980,0;90,0;0,0;1170,0;1350,0;450,0;2250,0;720,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
465;4-2-3-1;810;27,27;Stephen Robinson;27,27;0,0;9;8;4;990;33,33;2;810;27,27;3;810;27,27;1;810;27,27;27,27;18,18;3,03;54,55;33,33;12,12;27,27;3,03;57,58;3,03;18,18;21,21;24,24;27,27;810,0;540,0;90,0;1620,0;990,0;360,0;810,0;90,0;1710,0;90,0;540,0;630,0;720,0;810,0;0;0;270,0;9,09;9,09;270,0
370;4-2-3-1;1170;39,39;Jim Goodwin;39,39;0,0;13;10;4;2520;84,85;2;1170;39,39;3;1260;42,42;1;1170;39,39;39,39;9,09;12,12;12,12;84,85;3,03;39,39;15,15;24,24;3,03;24,24;18,18;0,0;42,42;1170,0;270,0;360,0;360,0;2520,0;90,0;1170,0;450,0;720,0;90,0;720,0;540,0;0,0;1260,0;0;0;540,0;18,18;15,15;450,0
987;4-3-3;2520;84,85;Graham Alexander;84,85;0,0;28;4;4;2610;87,88;3;2520;84,85;0;2700;90,91;3;2520;84,85;6,06;0,0;84,85;12,12;87,88;0,0;0,0;84,85;12,12;0,0;90,91;0,0;6,06;0,0;180,0;0,0;2520,0;360,0;2610,0;0,0;0,0;2520,0;360,0;0,0;2700,0;0,0;180,0;0,0;0;0;90,0;3,03;3,03;90,0
2759;4-2-3-1;2160;72,73;Malky Mackay;72,73;0,0;24;7;4;2610;87,88;2;2160;72,73;3;2160;72,73;1;2160;72,73;72,73;6,06;6,06;9,09;87,88;3,03;72,73;6,06;15,15;3,03;18,18;6,06;0,0;72,73;2160,0;180,0;180,0;270,0;2610,0;90,0;2160,0;180,0;450,0;90,0;540,0;180,0;0,0;2160,0;0;0;90,0;3,03;3,03;90,0
496;4-3-3;1350;50,0;Age Hareide;50,0;0,0;15;6;4;2160;80,0;3;1350;50,0;0;1710;63,33;3;1350;50,0;26,67;3,33;50,0;20,0;80,0;0,0;26,67;50,0;16,67;3,33;63,33;0,0;6,67;26,67;720,0;90,0;1350,0;540,0;2160,0;0,0;720,0;1350,0;450,0;90,0;1710,0;0,0;180,0;720,0;0;0;90,0;3,33;3,33;90,0
10507;3-4-3;630;23,33;Joakim Persson;23,33;0,0;7;8;3;1260;46,67;4;1080;40,0;0;1710;63,33;3;630;23,33;13,33;20,0;23,33;46,67;20,0;16,67;10,0;6,67;40,0;20,0;63,33;3,33;0,0;10,0;360,0;540,0;630,0;1260,0;540,0;450,0;270,0;180,0;1080,0;540,0;1710,0;90,0;0,0;270,0;0;0;180,0;6,67;6,67;180,0
1059;4-3-3;2520;93,33;Martí Cifuentes;93,33;0,0;28;3;4;2610;96,67;3;2520;93,33;0;2610;96,67;3;2520;93,33;3,33;3,33;93,33;3,33;96,67;0,0;3,33;93,33;0,0;3,33;96,67;0,0;0,0;3,33;90,0;90,0;2520,0;90,0;2610,0;0,0;90,0;2520,0;0,0;90,0;2610,0;0,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
7945;3-5-2;1350;50,0;Daniel Bäckström;50,0;0,0;15;5;3;2520;93,33;5;1350;50,0;0;2160;80,0;2;1350;50,0;16,67;50,0;26,67;93,33;6,67;0,0;3,33;0,0;46,67;50,0;80,0;0,0;16,67;3,33;450,0;1350,0;720,0;2520,0;180,0;0,0;90,0;0,0;1260,0;1350,0;2160,0;0,0;450,0;90,0;0;0;0,0;0,0;0,0;0,0
2843;3-5-2;1080;40,0;Brian Clarhaut;40,0;0,0;12;9;3;1170;43,33;5;1080;40,0;0;1980;73,33;2;1080;40,0;13,33;40,0;10,0;43,33;50,0;6,67;13,33;26,67;16,67;40,0;73,33;6,67;3,33;16,67;360,0;1080,0;270,0;1170,0;1350,0;180,0;360,0;720,0;450,0;1080,0;1980,0;180,0;90,0;450,0;0;0;90,0;3,33;0,0;0,0
3641;3-4-3;1080;40,0;Andreas Holmberg;40,0;0,0;12;7;3;1260;46,67;4;1170;43,33;0;1800;66,67;3;1080;40,0;23,33;3,33;40,0;46,67;46,67;3,33;23,33;23,33;43,33;3,33;66,67;3,33;0,0;23,33;630,0;90,0;1080,0;1260,0;1260,0;90,0;630,0;630,0;1170,0;90,0;1800,0;90,0;0,0;630,0;0;0;90,0;3,33;3,33;90,0
1044;4-3-3;2520;93,33;Thomas Lagerlöf;93,33;0,0;28;2;4;2610;96,67;3;2520;93,33;0;2520;93,33;3;2520;93,33;3,33;0,0;93,33;0,0;96,67;0,0;3,33;93,33;0,0;0,0;93,33;0,0;0,0;3,33;90,0;0,0;2520,0;0,0;2610,0;0,0;90,0;2520,0;0,0;0,0;2520,0;0,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
699;4-3-3;1440;53,33;Álvaro Santos;53,33;0,0;16;4;4;2700;100,0;3;1440;53,33;0;1620;60,0;3;1440;53,33;40,0;3,33;53,33;0,0;100,0;0,0;40,0;53,33;3,33;3,33;60,0;0,0;0,0;40,0;1080,0;90,0;1440,0;0,0;2700,0;0,0;1080,0;1440,0;90,0;90,0;1620,0;0,0;0,0;1080,0;0;0;0,0;0,0;0,0;0,0
2719;3-5-2;2340;86,67;Andreas Brännström;86,67;0,0;26;4;3;2520;93,33;5;2340;86,67;0;2520;93,33;2;2340;86,67;3,33;86,67;3,33;93,33;0,0;3,33;0,0;0,0;6,67;86,67;93,33;0,0;0,0;0,0;90,0;2340,0;90,0;2520,0;0,0;90,0;0,0;0,0;180,0;2340,0;2520,0;0,0;0,0;0,0;0;0;90,0;3,33;3,33;90,0
1109;4-3-3;2610;96,67;Per-Mathias Högmo;96,67;0,0;29;1;4;2610;96,67;3;2610;96,67;0;2610;96,67;3;2610;96,67;0,0;0,0;96,67;0,0;96,67;0,0;0,0;96,67;0,0;0,0;96,67;0,0;0,0;0,0;0,0;0,0;2610,0;0,0;2610,0;0,0;0,0;2610,0;0,0;0,0;2610,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
1101;4-3-3;1890;70,0;Jimmy Thelin;70,0;0,0;21;2;4;2700;100,0;3;1890;70,0;0;1890;70,0;3;1890;70,0;30,0;0,0;70,0;0,0;100,0;0,0;30,0;70,0;0,0;0,0;70,0;0,0;0,0;30,0;810,0;0,0;1890,0;0,0;2700,0;0,0;810,0;1890,0;0,0;0,0;1890,0;0,0;0,0;810,0;0;0;0,0;0,0;0,0;0,0
2844;4-3-3;1260;46,67;Glen Riddersholm;46,67;0,0;14;5;4;1530;56,67;3;1260;46,67;0;2340;86,67;3;1260;46,67;6,67;6,67;46,67;43,33;56,67;0,0;6,67;46,67;46,67;0,0;86,67;6,67;0,0;6,67;180,0;180,0;1260,0;1170,0;1530,0;0,0;180,0;1260,0;1260,0;0,0;2340,0;180,0;0,0;180,0;0;0;0,0;0,0;0,0;0,0
3654;4-3-3;1260;46,67;Henrik Rydström;46,67;0,0;14;5;4;2160;80,0;3;1260;46,67;0;1710;63,33;3;1260;46,67;33,33;3,33;46,67;13,33;80,0;3,33;33,33;46,67;13,33;3,33;63,33;0,0;0,0;33,33;900,0;90,0;1260,0;360,0;2160,0;90,0;900,0;1260,0;360,0;90,0;1710,0;0,0;0,0;900,0;0;0;0,0;0,0;0,0;0,0
801;4-4-2;1170;43,33;Mikael Stahre;43,33;0,0;13;5;4;2610;96,67;4;1260;46,67;0;2070;76,67;2;1170;43,33;10,0;43,33;33,33;0,0;96,67;0,0;10,0;33,33;46,67;0,0;76,67;3,33;0,0;10,0;270,0;1170,0;900,0;0,0;2610,0;0,0;270,0;900,0;1260,0;0,0;2070,0;90,0;0,0;270,0;0;0;180,0;6,67;6,67;180,0
3622;4-3-3;1530;56,67;Kim Hellberg;56,67;0,0;17;6;4;2430;90,0;3;1620;60,0;0;1800;66,67;3;1530;56,67;26,67;3,33;56,67;6,67;90,0;3,33;26,67;60,0;6,67;0,0;66,67;0,0;0,0;30,0;720,0;90,0;1530,0;180,0;2430,0;90,0;720,0;1620,0;180,0;0,0;1800,0;0,0;0,0;810,0;0;0;180,0;6,67;3,33;90,0
272;4-4-2;1710;63,33;Peter Wennberg;63,33;0,0;19;6;4;2340;86,67;4;1890;70,0;0;1890;70,0;2;1710;63,33;20,0;63,33;3,33;10,0;86,67;0,0;20,0;0,0;70,0;3,33;70,0;3,33;0,0;20,0;540,0;1710,0;90,0;270,0;2340,0;0,0;540,0;0,0;1890,0;90,0;1890,0;90,0;0,0;540,0;0;0;90,0;3,33;3,33;90,0
257;4-4-2;2070;63,89;Peter Zeidler;63,89;0,0;23;2;4;3240;100,0;4;2070;63,89;0;3240;100,0;2;2070;63,89;0,0;63,89;36,11;0,0;100,0;0,0;0,0;36,11;63,89;0,0;100,0;0,0;0,0;0,0;0,0;2070,0;1170,0;0,0;3240,0;0,0;0,0;1170,0;2070,0;0,0;3240,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
2790;3-4-2-1;720;22,22;Mattia Croci-Torti;22,22;0,0;8;8;3;1530;47,22;4;1980;61,11;2;720;22,22;1;720;22,22;22,22;13,89;22,22;47,22;33,33;19,44;0,0;22,22;61,11;2,78;61,11;2,78;22,22;0,0;720,0;450,0;720,0;1530,0;1080,0;630,0;0,0;720,0;1980,0;90,0;1980,0;90,0;720,0;0,0;0;0;450,0;13,89;13,89;450,0
452;4-4-2;2790;86,11;Matteo Vanetta;86,11;0,0;31;3;4;3240;100,0;4;2790;86,11;0;3060;94,44;2;2790;86,11;5,56;86,11;8,33;0,0;100,0;0,0;5,56;8,33;86,11;0,0;94,44;0,0;0,0;5,56;180,0;2790,0;270,0;0,0;3240,0;0,0;180,0;270,0;2790,0;0,0;3060,0;0,0;0,0;180,0;0;0;0,0;0,0;0,0;0,0
321;4-1-4-1;720;22,22;Paolo Tramezzani;22,22;0,0;8;7;4;2430;75,0;1;1260;38,89;4;1260;38,89;1;720;22,22;22,22;19,44;22,22;25,0;75,0;0,0;11,11;22,22;22,22;5,56;47,22;2,78;0,0;11,11;720,0;630,0;720,0;810,0;2430,0;0,0;360,0;720,0;720,0;180,0;1530,0;90,0;0,0;360,0;0;0;1260,0;38,89;38,89;1260,0
527;3-1-4-2;810;25,0;Alain Casanova;25,0;0,0;9;11;3;1620;50,0;1;1620;50,0;4;1620;50,0;2;810;25,0;25,0;25,0;2,78;50,0;36,11;13,89;0,0;5,56;36,11;8,33;33,33;11,11;5,56;0,0;810,0;810,0;90,0;1620,0;1170,0;450,0;0,0;180,0;1170,0;270,0;1080,0;360,0;180,0;0,0;0;0;1620,0;50,0;50,0;1620,0
61;4-3-3;1710;52,78;Alain Geiger;52,78;0,0;19;5;4;3150;97,22;3;1710;52,78;0;1890;58,33;3;1710;52,78;25,0;2,78;52,78;0,0;97,22;2,78;16,67;52,78;5,56;0,0;58,33;0,0;0,0;16,67;810,0;90,0;1710,0;0,0;3150,0;90,0;540,0;1710,0;180,0;0,0;1890,0;0,0;0,0;540,0;0;0;810,0;25,0;25,0;810,0
26;4-2-3-1;2790;86,11;Guillermo Abascal;86,11;0,0;31;4;4;3240;100,0;2;2790;86,11;3;2790;86,11;1;2790;86,11;86,11;5,56;2,78;0,0;100,0;0,0;86,11;2,78;5,56;0,0;8,33;0,0;0,0;86,11;2790,0;180,0;90,0;0,0;3240,0;0,0;2790,0;90,0;180,0;0,0;270,0;0,0;0,0;2790,0;0;0;180,0;5,56;5,56;180,0
504;3-4-1-2;1440;44,44;Giorgio Contini;44,44;0,0;16;7;3;2700;83,33;4;2970;91,67;1;1440;44,44;2;1440;44,44;13,89;44,44;16,67;83,33;13,89;2,78;0,0;0,0;91,67;2,78;36,11;44,44;13,89;0,0;450,0;1440,0;540,0;2700,0;450,0;90,0;0,0;0,0;2970,0;90,0;1170,0;1440,0;450,0;0,0;0;0;180,0;5,56;5,56;180,0
260;3-4-1-2;1980;61,11;André Breitenreiter;61,11000000000001;0,0;22;4;3;3150;97,22;4;2160;66,67;1;1980;61,11;2;1980;61,11;5,56;61,11;0,0;97,22;0,0;2,78;0,0;2,78;66,67;30,56;33,33;61,11;5,56;0,0;180,0;1980,0;0,0;3150,0;0,0;90,0;0,0;90,0;2160,0;990,0;1080,0;1980,0;180,0;0,0;0;0;0,0;0,0;0,0;0,0
434;4-4-2;2070;63,89;Mario Frick;63,89;0,0;23;7;4;3150;97,22;4;2160;66,67;0;2250;69,44;2;2070;63,89;13,89;63,89;2,78;2,78;97,22;0,0;13,89;13,89;66,67;2,78;69,44;13,89;0,0;13,89;450,0;2070,0;90,0;90,0;3150,0;0,0;450,0;450,0;2160,0;90,0;2250,0;450,0;0,0;450,0;0;0;90,0;2,78;2,78;90,0
697;4-2-3-1;1440;53,33;Lubos Kozel;53,33;0,0;16;8;4;2250;83,33;2;1440;53,33;3;1440;53,33;1;1440;53,33;53,33;16,67;10,0;6,67;83,33;10,0;53,33;16,67;26,67;3,33;43,33;3,33;0,0;53,33;1440,0;450,0;270,0;180,0;2250,0;270,0;1440,0;450,0;720,0;90,0;1170,0;90,0;0,0;1440,0;0;0;0,0;0,0;0,0;0,0
941;4-2-3-1;2070;76,67;Michal Bilek;76,67;0,0;23;4;4;2700;100,0;2;2070;76,67;3;2070;76,67;1;2070;76,67;76,67;3,33;16,67;0,0;100,0;0,0;76,67;16,67;3,33;3,33;23,33;0,0;0,0;76,67;2070,0;90,0;450,0;0,0;2700,0;0,0;2070,0;450,0;90,0;90,0;630,0;0,0;0,0;2070,0;0;0;0,0;0,0;0,0;0,0
1897;3-4-3;1980;73,33;Stanislav Hejkal;73,33;0,0;22;5;3;2160;80,0;4;2160;80,0;0;2160;80,0;3;1980;73,33;16,67;3,33;73,33;80,0;16,67;3,33;16,67;0,0;80,0;3,33;80,0;0,0;3,33;16,67;450,0;90,0;1980,0;2160,0;450,0;90,0;450,0;0,0;2160,0;90,0;2160,0;0,0;90,0;450,0;0;0;0,0;0,0;0,0;0,0
5546;4-2-3-1;1170;43,33;Pavel Hoftych;43,33;0,0;13;7;4;2070;76,67;2;1170;43,33;3;1170;43,33;1;1170;43,33;43,33;16,67;13,33;23,33;76,67;0,0;43,33;0,0;36,67;13,33;43,33;6,67;0,0;43,33;1170,0;450,0;360,0;630,0;2070,0;0,0;1170,0;0,0;990,0;360,0;1170,0;180,0;0,0;1170,0;0;0;180,0;6,67;6,67;180,0
5544;4-2-3-1;1980;73,33;Martin Svedik;73,33;0,0;22;4;4;2520;93,33;2;1980;73,33;3;1980;73,33;1;1980;73,33;73,33;0,0;6,67;6,67;93,33;0,0;73,33;3,33;6,67;16,67;26,67;0,0;0,0;73,33;1980,0;0,0;180,0;180,0;2520,0;0,0;1980,0;90,0;180,0;450,0;720,0;0,0;0,0;1980,0;0;0;0,0;0,0;0,0;0,0
197;4-2-3-1;2250;83,33;Pavel Vrba;83,33;0,0;25;2;4;2700;100,0;2;2250;83,33;3;2250;83,33;1;2250;83,33;83,33;0,0;16,67;0,0;100,0;0,0;83,33;16,67;0,0;0,0;16,67;0,0;0,0;83,33;2250,0;0,0;450,0;0,0;2700,0;0,0;2250,0;450,0;0,0;0,0;450,0;0,0;0,0;2250,0;0;0;0,0;0,0;0,0;0,0
1322;4-1-4-1;2160;80,0;Petr Rada;80,0;0,0;24;4;4;2700;100,0;1;2160;80,0;4;2160;80,0;1;2160;80,0;80,0;6,67;6,67;0,0;100,0;0,0;6,67;6,67;6,67;0,0;13,33;0,0;0,0;6,67;2160,0;180,0;180,0;0,0;2700,0;0,0;180,0;180,0;180,0;0,0;360,0;0,0;0,0;180,0;0;0;2160,0;80,0;80,0;2160,0
62;4-2-3-1;2430;90,0;Jindrich Trpisovsky;90,0;0,0;27;2;4;2700;100,0;2;2430;90,0;3;2430;90,0;1;2430;90,0;90,0;0,0;0,0;0,0;100,0;0,0;90,0;0,0;0,0;0,0;0,0;0,0;0,0;90,0;2430,0;0,0;0,0;0,0;2700,0;0,0;2430,0;0,0;0,0;0,0;0,0;0,0;0,0;2430,0;0;0;270,0;10,0;10,0;270,0
814;4-2-3-1;1260;46,67;Jiri Jarosik;46,67;0,0;14;7;4;1440;53,33;2;1260;46,67;3;1260;46,67;1;1260;46,67;46,67;26,67;3,33;46,67;53,33;0,0;46,67;0,0;33,33;16,67;20,0;26,67;3,33;46,67;1260,0;720,0;90,0;1260,0;1440,0;0,0;1260,0;0,0;900,0;450,0;540,0;720,0;90,0;1260,0;0;0;90,0;3,33;3,33;90,0
1496;4-1-4-1;1620;60,0;Jiri Krejci;60,0;0,0;18;4;4;2700;100,0;1;1620;60,0;4;1620;60,0;1;1620;60,0;60,0;6,67;0,0;0,0;100,0;0,0;30,0;0,0;6,67;3,33;10,0;0,0;0,0;30,0;1620,0;180,0;0,0;0,0;2700,0;0,0;810,0;0,0;180,0;90,0;270,0;0,0;0,0;810,0;0;0;1620,0;60,0;60,0;1620,0
1321;4-2-3-1;2160;80,0;David Horejs;80,0;0,0;24;6;4;2430;90,0;2;2160;80,0;3;2160;80,0;1;2160;80,0;80,0;6,67;3,33;3,33;90,0;6,67;80,0;6,67;6,67;3,33;16,67;0,0;0,0;80,0;2160,0;180,0;90,0;90,0;2430,0;180,0;2160,0;180,0;180,0;90,0;450,0;0,0;0,0;2160,0;0;0;90,0;3,33;3,33;90,0
2311;4-2-3-1;1170;43,33;Vaclav Jilek;43,33;0,0;13;9;4;2160;80,0;2;1170;43,33;3;1170;43,33;1;1170;43,33;43,33;16,67;3,33;16,67;80,0;3,33;43,33;3,33;23,33;20,0;43,33;0,0;3,33;43,33;1170,0;450,0;90,0;450,0;2160,0;90,0;1170,0;90,0;630,0;540,0;1170,0;0,0;90,0;1170,0;0;0;270,0;10,0;10,0;270,0
715;4-2-3-1;990;36,67;Jaroslav Vesely;36,67;0,0;11;6;4;1350;50,0;2;990;36,67;3;990;36,67;1;990;36,67;36,67;33,33;3,33;50,0;50,0;0,0;36,67;0,0;56,67;6,67;23,33;33,33;6,67;36,67;990,0;900,0;90,0;1350,0;1350,0;0,0;990,0;0,0;1530,0;180,0;630,0;900,0;180,0;990,0;0;0;0,0;0,0;0,0;0,0
5545;4-2-3-1;900;33,33;Jan Jelinek;33,33;0,0;10;6;4;2610;96,67;2;900;33,33;3;900;33,33;1;900;33,33;33,33;0,0;3,33;3,33;96,67;0,0;33,33;3,33;6,67;33,33;40,0;3,33;0,0;33,33;900,0;0,0;90,0;90,0;2610,0;0,0;900,0;90,0;180,0;900,0;1080,0;90,0;0,0;900,0;0;0;630,0;23,33;23,33;630,0
377;4-2-3-1;1350;50,0;Tomas Galasek;50,0;0,0;15;5;4;2610;96,67;2;1350;50,0;3;1350;50,0;1;1350;50,0;50,0;16,67;0,0;3,33;96,67;0,0;50,0;0,0;16,67;30,0;46,67;0,0;0,0;50,0;1350,0;450,0;0,0;90,0;2610,0;0,0;1350,0;0,0;450,0;810,0;1260,0;0,0;0,0;1350,0;0;0;90,0;3,33;3,33;90,0
13726;4-2-3-1;1440;53,33;Bohumil Panik;53,33;0,0;16;5;4;1980;73,33;2;1440;53,33;3;1440;53,33;1;1440;53,33;53,33;0,0;13,33;13,33;73,33;13,33;53,33;0,0;30,0;0,0;26,67;3,33;0,0;53,33;1440,0;0,0;360,0;360,0;1980,0;360,0;1440,0;0,0;810,0;0,0;720,0;90,0;0,0;1440,0;0;0;450,0;16,67;16,67;450,0
31614;4-2-3-1;1980;84,62;Ante Simundza;84,62;0,0;22;3;4;2250;96,15;2;1980;84,62;3;1980;84,62;1;1980;84,62;84,62;0,0;0,0;3,85;96,15;0,0;84,62;0,0;3,85;0,0;0,0;0,0;3,85;84,62;1980,0;0,0;0,0;90,0;2250,0;0,0;1980,0;0,0;90,0;0,0;0,0;0,0;90,0;1980,0;0;0;270,0;11,54;11,54;270,0
2531;3-4-2-1;1170;50,0;Azrudin Valentic;50,0;0,0;13;7;3;1890;80,77;4;1800;76,92;2;1260;53,85;1;1170;50,0;50,0;11,54;15,38;80,77;19,23;0,0;11,54;7,69;76,92;3,85;19,23;15,38;53,85;11,54;1170,0;270,0;360,0;1890,0;450,0;0,0;270,0;180,0;1800,0;90,0;450,0;360,0;1260,0;270,0;0;0;0,0;0,0;0,0;0,0
521;4-1-4-1;990;42,31;Radoslav Mitrevski;42,31;0,0;11;4;4;2070;88,46;1;990;42,31;4;990;42,31;1;990;42,31;42,31;11,54;0,0;0,0;88,46;11,54;34,62;0,0;23,08;0,0;23,08;0,0;0,0;34,62;990,0;270,0;0,0;0,0;2070,0;270,0;810,0;0,0;540,0;0,0;540,0;0,0;0,0;810,0;0;0;990,0;42,31;42,31;990,0
2259;3-4-1-2;1980;84,62;Hristo Kolev;84,62;0,0;22;3;3;2250;96,15;4;2250;96,15;1;1980;84,62;2;1980;84,62;11,54;84,62;0,0;96,15;3,85;0,0;3,85;0,0;96,15;0,0;0,0;84,62;11,54;3,85;270,0;1980,0;0,0;2250,0;90,0;0,0;90,0;0,0;2250,0;0,0;0,0;1980,0;270,0;90,0;0;0;0,0;0,0;0,0;0,0
967;4-2-3-1;1890;80,77;Ilian Iliev;80,77;0,0;21;5;4;2250;96,15;2;1890;80,77;3;1890;80,77;1;1890;80,77;80,77;7,69;0,0;0,0;96,15;3,85;80,77;0,0;15,38;0,0;11,54;3,85;0,0;80,77;1890,0;180,0;0,0;0,0;2250,0;90,0;1890,0;0,0;360,0;0,0;270,0;90,0;0,0;1890,0;0;0;90,0;3,85;3,85;90,0
40604;4-2-3-1;1530;65,38;Stamen Belchev;65,38;0,0;17;5;4;2160;92,31;2;1530;65,38;3;1530;65,38;1;1530;65,38;65,38;15,38;3,85;3,85;92,31;3,85;65,38;15,38;19,23;0,0;19,23;15,38;0,0;65,38;1530,0;360,0;90,0;90,0;2160,0;90,0;1530,0;360,0;450,0;0,0;450,0;360,0;0,0;1530,0;0;0;0,0;0,0;0,0;0,0
26462;4-2-3-1;1980;84,62;Ivaylo Dimitrov;84,62;0,0;22;5;4;2070;88,46;2;1980;84,62;3;1980;84,62;1;1980;84,62;84,62;0,0;3,85;7,69;88,46;3,85;84,62;0,0;11,54;0,0;7,69;0,0;3,85;84,62;1980,0;0,0;90,0;180,0;2070,0;90,0;1980,0;0,0;270,0;0,0;180,0;0,0;90,0;1980,0;0;0;90,0;3,85;3,85;90,0
675;4-2-3-1;1260;53,85;Zlatomir Zagorcic;53,85;0,0;14;3;4;2340;100,0;2;1260;53,85;3;1260;53,85;1;1260;53,85;53,85;0,0;3,85;0,0;100,0;0,0;53,85;3,85;0,0;0,0;3,85;0,0;0,0;53,85;1260,0;0,0;90,0;0,0;2340,0;0,0;1260,0;90,0;0,0;0,0;90,0;0,0;0,0;1260,0;0;0;990,0;42,31;42,31;990,0
156;4-2-3-1;1890;80,77;Stanimir Stoilov;80,77;0,0;21;3;4;2250;96,15;2;1890;80,77;3;1890;80,77;1;1890;80,77;80,77;3,85;0,0;3,85;96,15;0,0;80,77;0,0;0,0;3,85;3,85;0,0;0,0;80,77;1890,0;90,0;0,0;90,0;2250,0;0,0;1890,0;0,0;0,0;90,0;90,0;0,0;0,0;1890,0;0;0;360,0;15,38;15,38;360,0
6764;4-2-3-1;1440;61,54;Petar Hubchev;61,54;0,0;16;8;4;1890;80,77;2;1440;61,54;3;1440;61,54;1;1440;61,54;61,54;3,85;11,54;19,23;80,77;0,0;61,54;7,69;19,23;3,85;23,08;3,85;3,85;61,54;1440,0;90,0;270,0;450,0;1890,0;0,0;1440,0;180,0;450,0;90,0;540,0;90,0;90,0;1440,0;0;0;180,0;7,69;7,69;180,0
